datayear,buildingtype,primarypropertytype,councildistrictcode,neighborhood,latitude,longitude,yearbuilt,numberofbuildings,numberoffloors,propertygfatotal,propertygfaparking,propertygfabuilding(s),listofallpropertyusetypes,largestpropertyusetype,largestpropertyusetypegfa,secondlargestpropertyusetype,secondlargestpropertyusetypegfa,thirdlargestpropertyusetype,thirdlargestpropertyusetypegfa,energystarscore,siteenergyuse(kbtu),defaultdata,totalghgemissions,ghgemissionsintensity,usage_type,BuildingAge,ParkingRatio,BuildingRatio,IsMultiUse,NumberPropertyUses
2016,Multifamily MR (5-9),Mid-Rise Multifamily,2,DOWNTOWN,47.59739,-122.32354,2006,1.0,6,46951,0,46951,"Multifamily Housing, Office, Parking",Multifamily Housing,35425.0,Parking,12600.0,Office,1050.0,,1038045.313,False,7.24,0.15,Multi-usages,10,0.0,1.0,1,3
2016,Multifamily LR (1-4),Low-Rise Multifamily,2,DOWNTOWN,47.59852,-122.32321,1916,1.0,4,30210,0,30210,"Multifamily Housing, Office, Restaurant",Multifamily Housing,15810.0,Office,7200.0,Restaurant,7200.0,,1104074.625,False,37.17,1.23,Multi-usages,100,0.0,1.0,1,3
2016,NonResidential,Warehouse,2,GREATER DUWAMISH,47.55317,-122.33289,1964,1.0,1,25000,0,25000,"Food Sales, Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,13393.0,Food Sales,7500.0,Office,4107.0,,1989103.875,False,65.89,2.64,Multi-usages,52,0.0,1.0,1,3
2016,NonResidential,Warehouse,2,GREATER DUWAMISH,47.55544,-122.33294,1960,1.0,1,25000,0,25000,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,24000.0,Office,1000.0,,,,287132.5,False,8.61,0.34,Multi-usages,56,0.0,1.0,1,2
2016,NonResidential,Other,2,GREATER DUWAMISH,47.55523,-122.33448,1927,1.0,1,22622,0,22622,Manufacturing/Industrial Plant,Manufacturing/Industrial Plant,23000.0,,,,,,774075.6875,False,26.56,1.17,Mono-usage,89,0.0,1.0,0,1
2016,NonResidential,Small- and Mid-Sized Office,3,EAST,47.61543,-122.32657,1917,1.0,3,27544,0,27544,"Office, Parking",Office,22365.0,Parking,3744.0,,,94.0,1031667.5,False,17.41,0.63,Multi-usages,99,0.0,1.0,1,2
2016,Multifamily LR (1-4),Low-Rise Multifamily,3,EAST,47.61834,-122.32641,1910,1.0,3,21264,0,21264,Multifamily Housing,Multifamily Housing,21693.0,,,,,75.0,1334125.125,False,56.96,2.68,Mono-usage,106,0.0,1.0,0,1
2016,Multifamily MR (5-9),Mid-Rise Multifamily,3,EAST,47.61811,-122.32643,1992,1.0,6,63102,0,63102,"Multifamily Housing, Office, Other, Parking",Multifamily Housing,30056.0,Parking,17200.0,Other,7299.0,93.0,1487769.5,False,10.37,0.16,Multi-usages,24,0.0,1.0,1,4
2016,Multifamily MR (5-9),Mid-Rise Multifamily,3,EAST,47.6179,-122.32647,1925,1.0,6,26694,0,26694,"Multifamily Housing, Retail Store",Multifamily Housing,25671.0,Retail Store,3400.0,,,,2195160.0,False,96.28,3.61,Multi-usages,91,0.0,1.0,1,2
2016,Multifamily MR (5-9),Mid-Rise Multifamily,1,SOUTHWEST,47.59445,-122.38819,2000,1.0,5,26442,0,26442,Multifamily Housing,Multifamily Housing,26442.0,,,,,96.0,767323.3125,False,23.68,0.9,Mono-usage,16,0.0,1.0,0,1
2016,Multifamily HR (10+),High-Rise Multifamily,3,EAST,47.61061,-122.32367,1929,1.0,12,66924,0,66924,Multifamily Housing,Multifamily Housing,66924.0,,,,,85.0,4916451.5,False,220.86,3.3,Mono-usage,87,0.0,1.0,0,1
2016,Multifamily MR (5-9),Mid-Rise Multifamily,1,SOUTHWEST,47.59393,-122.38886,2008,1.0,6,24396,0,24396,"Multifamily Housing, Parking",Multifamily Housing,17426.0,Parking,6970.0,,,,684234.875,False,18.2,0.75,Multi-usages,8,0.0,1.0,1,2
2016,Multifamily MR (5-9),Mid-Rise Multifamily,3,CENTRAL,47.60004,-122.30256,2000,1.0,6,49310,0,49310,Multifamily Housing,Multifamily Housing,45472.0,,,,,61.0,1831722.875,False,47.26,0.96,Mono-usage,16,0.0,1.0,0,1
2016,Multifamily MR (5-9),Mid-Rise Multifamily,1,SOUTHWEST,47.59376,-122.38936,2002,1.0,6,25200,0,25200,"Multifamily Housing, Parking",Multifamily Housing,26450.0,Parking,7935.0,,,,839011.3125,False,19.31,0.77,Multi-usages,14,0.0,1.0,1,2
2016,Multifamily LR (1-4),Low-Rise Multifamily,7,MAGNOLIA / QUEEN ANNE,47.63703,-122.34072,1967,0.0,4,26294,0,26294,Multifamily Housing,Multifamily Housing,26294.0,,,,,89.0,577347.625,False,4.02,0.15,Mono-usage,49,0.0,1.0,0,1
2016,Multifamily LR (1-4),Low-Rise Multifamily,7,MAGNOLIA / QUEEN ANNE,47.63148,-122.35766,2005,1.0,4,36192,0,36192,Multifamily Housing,Multifamily Housing,36192.0,,,,,81.0,987288.8125,False,15.34,0.42,Mono-usage,11,0.0,1.0,0,1
2016,Multifamily MR (5-9),Mid-Rise Multifamily,7,DOWNTOWN,47.61803,-122.34802,1911,1.0,6,31008,0,31008,"Multifamily Housing, Office",Multifamily Housing,24249.0,Office,6759.0,,,10.0,2249130.0,False,45.33,1.46,Multi-usages,105,0.0,1.0,1,2
2016,Multifamily MR (5-9),Mid-Rise Multifamily,5,NORTH,47.70009,-122.32283,1979,1.0,5,53088,0,53088,"Multifamily Housing, Parking",Multifamily Housing,53088.0,Parking,5508.0,,,76.0,1395581.625,False,9.73,0.18,Multi-usages,37,0.0,1.0,1,2
2016,Multifamily LR (1-4),Low-Rise Multifamily,1,SOUTHWEST,47.56178,-122.3891,1989,1.0,4,20407,0,20407,Multifamily Housing,Multifamily Housing,17000.0,,,,,73.0,507625.5,False,3.54,0.17,Mono-usage,27,0.0,1.0,0,1
2016,NonResidential,Small- and Mid-Sized Office,7,DOWNTOWN,47.61161,-122.34592,1989,1.0,7,47415,0,47415,"Multifamily Housing, Office, Other - Entertainment/Public Assembly, Parking",Office,25884.0,Parking,7000.0,Multifamily Housing,5713.0,,1478979.25,False,10.31,0.22,Multi-usages,27,0.0,1.0,1,4
2016,Multifamily MR (5-9),Mid-Rise Multifamily,1,SOUTHWEST,47.5643,-122.37474,1991,1.0,5,21294,0,21294,Multifamily Housing,Multifamily Housing,21294.0,,,,,80.0,600368.0,False,4.19,0.2,Mono-usage,25,0.0,1.0,0,1
2016,Multifamily MR (5-9),Mid-Rise Multifamily,1,SOUTHWEST,47.5643,-122.37409,1991,1.0,5,30796,9502,21294,Multifamily Housing,Multifamily Housing,21294.0,,,,,68.0,669787.8125,False,4.67,0.15,Mono-usage,25,0.3085465644888946,0.6914534355111054,0,1
2016,Multifamily LR (1-4),Low-Rise Multifamily,1,SOUTHWEST,47.56439,-122.37348,1989,1.0,4,43441,13189,30252,"Multifamily Housing, Parking",Multifamily Housing,43441.0,Parking,13189.0,,,96.0,775007.6875,False,5.4,0.12,Multi-usages,27,0.3036071913629981,0.6963928086370019,1,2
2016,Multifamily MR (5-9),Mid-Rise Multifamily,1,DELRIDGE,47.56379,-122.37356,1999,1.0,5,80083,24418,55665,"Multifamily Housing, Parking",Multifamily Housing,56755.0,Parking,24333.0,,,96.0,1513700.625,False,10.55,0.13,Multi-usages,17,0.3049086572680843,0.6950913427319156,1,2
2016,Multifamily MR (5-9),Mid-Rise Multifamily,1,DELRIDGE,47.56385,-122.37583,2009,0.0,6,47321,0,47321,"Multifamily Housing, Parking",Multifamily Housing,47321.0,Parking,37661.0,,,87.0,1719772.75,False,11.99,0.25,Multi-usages,7,0.0,1.0,1,2
2016,NonResidential,Other,7,MAGNOLIA / QUEEN ANNE,47.63644,-122.34218,1961,1.0,3,22960,0,22960,Other - Entertainment/Public Assembly,Other - Entertainment/Public Assembly,22960.0,,,,,,2266983.0,False,95.38,4.15,Mono-usage,55,0.0,1.0,0,1
2016,Multifamily MR (5-9),Mid-Rise Multifamily,7,MAGNOLIA / QUEEN ANNE,47.63908,-122.34228,1966,1.0,5,61107,0,61107,"Multifamily Housing, Parking",Multifamily Housing,60162.0,Parking,0.0,,,93.0,1479728.75,False,10.32,0.17,Multi-usages,50,0.0,1.0,1,2
2016,NonResidential,Supermarket / Grocery Store,3,EAST,47.62048,-122.31386,1998,1.0,1,44739,0,44739,"Parking, Supermarket/Grocery Store",Supermarket/Grocery Store,44739.0,Parking,0.0,,,17.0,14585813.0,False,393.07,8.79,Multi-usages,18,0.0,1.0,1,2
2016,Multifamily LR (1-4),Low-Rise Multifamily,3,EAST,47.62155,-122.31444,1984,1.0,4,42720,0,42720,Multifamily Housing,Multifamily Housing,42720.0,,,,,67.0,1391916.0,False,9.7,0.23,Mono-usage,32,0.0,1.0,0,1
2016,Multifamily LR (1-4),Low-Rise Multifamily,3,EAST,47.62119,-122.31873,1909,1.0,3,21892,0,21892,Multifamily Housing,Multifamily Housing,21892.0,,,,,100.0,477284.0938,False,16.47,0.75,Mono-usage,107,0.0,1.0,0,1
2016,Multifamily MR (5-9),Mid-Rise Multifamily,7,MAGNOLIA / QUEEN ANNE,47.63199,-122.3431,1992,1.0,8,80705,0,80705,Multifamily Housing,Multifamily Housing,80705.0,,,,,95.0,1686765.875,False,22.94,0.28,Mono-usage,24,0.0,1.0,0,1
2016,NonResidential,Mixed Use Property,4,NORTHEAST,47.66816,-122.27706,1948,1.0,1,22778,0,22778,"Medical Office, Office, Other, Restaurant, Retail Store",Retail Store,21194.0,Office,12923.0,Restaurant,3720.0,,2470566.0,False,120.86,5.31,Multi-usages,68,0.0,1.0,1,5
2016,NonResidential,Worship Facility,6,BALLARD,47.68517,-122.38733,1956,1.0,2,21562,0,21562,"Pre-school/Daycare, Worship Facility",Worship Facility,21052.0,Pre-school/Daycare,400.0,,,20.0,866806.0,False,37.28,1.73,Multi-usages,60,0.0,1.0,1,2
2016,Multifamily MR (5-9),Mid-Rise Multifamily,3,EAST,47.62292,-122.32435,1960,1.0,5,31570,0,31570,"Multifamily Housing, Swimming Pool",Multifamily Housing,31570.0,Swimming Pool,0.0,,,84.0,1066775.25,False,16.89,0.54,Multi-usages,56,0.0,1.0,1,2
2016,NonResidential,Other,3,CENTRAL,47.62322,-122.29006,1959,1.0,1,25753,0,25753,Other - Entertainment/Public Assembly,Other - Entertainment/Public Assembly,25753.0,,,,,,1378130.25,False,62.51,2.43,Mono-usage,57,0.0,1.0,0,1
2016,NonResidential,Other,3,EAST,47.62816,-122.28067,1928,1.0,3,71280,0,71280,Other - Recreation,Other - Recreation,71280.0,,,,,,22767828.0,False,861.85,12.09,Mono-usage,88,0.0,1.0,0,1
2016,SPS-District K-12,K-12 School,3,EAST,47.63408,-122.28483,1925,1.0,3,38297,0,38297,K-12 School,K-12 School,38297.0,,,,,85.0,1845150.625,True,69.18,1.81,Mono-usage,91,0.0,1.0,0,1
2016,NonResidential,Senior Care Community,3,EAST,47.63429,-122.27652,1963,1.0,16,153312,0,153312,"Parking, Senior Care Community, Worship Facility",Senior Care Community,148590.0,Parking,72317.0,Worship Facility,4722.0,51.0,20628680.0,False,792.6,5.17,Multi-usages,53,0.0,1.0,1,3
2016,Multifamily LR (1-4),Low-Rise Multifamily,3,EAST,47.63673,-122.27813,1988,1.0,3,36702,0,36702,"Multifamily Housing, Parking",Multifamily Housing,27498.0,Parking,9204.0,,,90.0,680062.5,False,4.74,0.13,Multi-usages,28,0.0,1.0,1,2
2016,Multifamily LR (1-4),Low-Rise Multifamily,3,EAST,47.63755,-122.27654,1922,5.0,2,46613,0,46613,Multifamily Housing,Multifamily Housing,34642.0,,,,,34.0,2148565.0,False,59.86,1.28,Mono-usage,94,0.0,1.0,0,1
2016,Multifamily LR (1-4),Low-Rise Multifamily,1,SOUTHWEST,47.57897,-122.41037,1962,1.0,3,22982,0,22982,"Multifamily Housing, Restaurant",Multifamily Housing,17164.0,Restaurant,5818.0,,,,607579.6875,False,4.24,0.18,Multi-usages,54,0.0,1.0,1,2
2016,Multifamily LR (1-4),Low-Rise Multifamily,1,SOUTHWEST,47.57845,-122.41036,1958,1.0,3,25016,0,25016,Multifamily Housing,Multifamily Housing,25016.0,,,,,86.0,557082.1875,False,3.88,0.16,Mono-usage,58,0.0,1.0,0,1
2016,Multifamily LR (1-4),Low-Rise Multifamily,1,SOUTHWEST,47.57753,-122.41031,1989,1.0,3,26896,0,26896,Multifamily Housing,Multifamily Housing,26896.0,,,,,69.0,645055.5,False,4.5,0.17,Mono-usage,27,0.0,1.0,0,1
2016,NonResidential,Mixed Use Property,7,DOWNTOWN,47.61811,-122.33908,2009,1.0,19,1206670,201857,1004813,"Multifamily Housing, Office, Parking, Restaurant",Office,319361.0,Multifamily Housing,181047.0,Parking,177210.0,87.0,27684480.0,False,393.29,0.33,Multi-usages,7,0.1672843445183853,0.8327156554816147,1,4
2016,Multifamily LR (1-4),Low-Rise Multifamily,3,EAST,47.62354,-122.3118,1929,1.0,3,22234,0,22234,Multifamily Housing,Multifamily Housing,16753.0,,,,,,1117658.75,False,51.26,2.31,Mono-usage,87,0.0,1.0,0,1
2016,Multifamily MR (5-9),Mid-Rise Multifamily,7,MAGNOLIA / QUEEN ANNE,47.62985,-122.35963,2009,1.0,5,62190,0,62190,"Multifamily Housing, Parking",Multifamily Housing,57311.0,Parking,22714.0,,,32.0,2520310.0,False,63.23,1.02,Multi-usages,7,0.0,1.0,1,2
2016,Multifamily LR (1-4),Low-Rise Multifamily,7,MAGNOLIA / QUEEN ANNE,47.62689,-122.35981,1979,1.0,4,26472,0,26472,Multifamily Housing,Multifamily Housing,26472.0,,,,,61.0,541950.875,False,3.78,0.14,Mono-usage,37,0.0,1.0,0,1
2016,Multifamily MR (5-9),Mid-Rise Multifamily,7,MAGNOLIA / QUEEN ANNE,47.62576,-122.35183,1993,0.0,5,92342,0,92342,"Multifamily Housing, Parking",Multifamily Housing,92342.0,Parking,38940.0,,,25.0,4155007.75,False,88.0,0.95,Multi-usages,23,0.0,1.0,1,2
2016,NonResidential,Worship Facility,2,SOUTHEAST,47.53857,-122.28026,1968,1.0,1,24200,0,24200,"Parking, Worship Facility",Worship Facility,24200.0,Parking,0.0,,,73.0,826488.6875,False,22.38,0.92,Multi-usages,48,0.0,1.0,1,2
2016,Multifamily MR (5-9),Mid-Rise Multifamily,3,EAST,47.61735,-122.3231,1998,1.0,5,33274,0,33274,"Multifamily Housing, Parking",Multifamily Housing,27180.0,Parking,12344.0,,,96.0,1113457.75,False,28.04,0.84,Multi-usages,18,0.0,1.0,1,2
2016,Multifamily LR (1-4),Low-Rise Multifamily,3,EAST,47.6169,-122.32262,1948,1.0,2,31457,0,31457,"Multifamily Housing, Parking",Multifamily Housing,21073.0,Parking,0.0,,,81.0,1241410.5,False,54.02,1.72,Multi-usages,68,0.0,1.0,1,2
2016,Multifamily LR (1-4),Low-Rise Multifamily,3,EAST,47.61619,-122.32309,1917,1.0,4,26246,0,26246,Multifamily Housing,Multifamily Housing,26246.0,,,,,60.0,1893293.125,False,89.49,3.41,Mono-usage,99,0.0,1.0,0,1
2016,Multifamily LR (1-4),Low-Rise Multifamily,7,MAGNOLIA / QUEEN ANNE,47.63701,-122.34218,1961,1.0,4,32615,0,32615,"Multifamily Housing, Parking",Multifamily Housing,29353.0,Parking,3262.0,,,92.0,548201.5,False,3.82,0.12,Multi-usages,55,0.0,1.0,1,2
2016,NonResidential,Residence Hall,7,MAGNOLIA / QUEEN ANNE,47.63651,-122.34418,1981,1.0,4,23513,2211,21302,"Office, Parking, Residence Hall/Dormitory, Restaurant, Social/Meeting Hall",Residence Hall/Dormitory,15200.0,Office,2600.0,Social/Meeting Hall,1800.0,,1740568.25,False,49.79,2.12,Multi-usages,35,0.094033088078935,0.9059669119210648,1,5
2016,Multifamily MR (5-9),Mid-Rise Multifamily,1,SOUTHWEST,47.56486,-122.37284,2002,1.0,6,25800,0,25800,"Multifamily Housing, Parking",Multifamily Housing,25800.0,Parking,2550.0,,,90.0,618670.875,False,4.31,0.17,Multi-usages,14,0.0,1.0,1,2
2016,Multifamily MR (5-9),Mid-Rise Multifamily,5,NORTHWEST,47.69395,-122.3549,1998,1.0,5,82514,0,82514,Multifamily Housing,Multifamily Housing,82514.0,,,,,85.0,2105912.75,False,42.93,0.52,Mono-usage,18,0.0,1.0,0,1
2016,Multifamily LR (1-4),Low-Rise Multifamily,7,MAGNOLIA / QUEEN ANNE,47.64353,-122.37438,1977,1.0,3,22202,0,22202,Multifamily Housing,Multifamily Housing,22202.0,,,,,80.0,521341.9063,False,3.63,0.16,Mono-usage,39,0.0,1.0,0,1
2016,Multifamily LR (1-4),Low-Rise Multifamily,1,SOUTHWEST,47.54095,-122.38678,1989,1.0,4,71280,0,71280,Multifamily Housing,Multifamily Housing,48756.0,,,,,54.0,1656025.625,False,11.54,0.16,Mono-usage,27,0.0,1.0,0,1
2016,Multifamily LR (1-4),Low-Rise Multifamily,1,DELRIDGE,47.52451,-122.36424,1981,1.0,3,35122,0,35122,Multifamily Housing,,,,,,,43.0,936584.375,False,6.53,0.19,Mono-usage,35,0.0,1.0,0,1
2016,Multifamily LR (1-4),Low-Rise Multifamily,1,DELRIDGE,47.51897,-122.35561,1966,1.0,3,24259,0,24259,"Multifamily Housing, Office",Multifamily Housing,22348.0,Office,1911.0,,,,547084.375,False,3.81,0.16,Multi-usages,50,0.0,1.0,1,2
2016,NonResidential,Self-Storage Facility,1,DELRIDGE,47.56785,-122.37039,1994,1.0,3,66610,0,66610,Self-Storage Facility,Self-Storage Facility,66720.0,,,,,,640377.0,False,18.81,0.28,Mono-usage,22,0.0,1.0,0,1
2016,NonResidential,Other,2,GREATER DUWAMISH,47.56774,-122.33289,1950,1.0,1,36000,0,36000,"Office, Other",Other,34000.0,Office,1400.0,,,,3646053.75,False,58.79,1.63,Multi-usages,66,0.0,1.0,1,2
2016,Multifamily LR (1-4),Low-Rise Multifamily,3,EAST,47.62016,-122.32514,1917,1.0,3,22160,0,22160,Multifamily Housing,Multifamily Housing,22160.0,,,,,93.0,659710.6875,True,18.73,0.85,Mono-usage,99,0.0,1.0,0,1
2016,Multifamily LR (1-4),Low-Rise Multifamily,3,EAST,47.61983,-122.32434,1923,1.0,3,24650,0,24650,Multifamily Housing,Multifamily Housing,24650.0,,,,,89.0,969682.8125,False,29.22,1.19,Mono-usage,93,0.0,1.0,0,1
2016,Multifamily LR (1-4),Low-Rise Multifamily,3,EAST,47.6186,-122.32514,1914,1.0,3,30040,0,30040,Multifamily Housing,Multifamily Housing,30040.0,,,,,89.0,1400962.25,False,60.08,2.0,Mono-usage,102,0.0,1.0,0,1
2016,Multifamily LR (1-4),Low-Rise Multifamily,3,EAST,47.62175,-122.32376,1990,1.0,3,36885,0,36885,"Multifamily Housing, Parking",Multifamily Housing,27447.0,Parking,9438.0,,,92.0,782483.125,False,5.45,0.15,Multi-usages,26,0.0,1.0,1,2
2016,Multifamily MR (5-9),Mid-Rise Multifamily,3,EAST,47.62276,-122.32378,2000,1.0,5,49649,0,49649,"Multifamily Housing, Parking",Multifamily Housing,32753.0,Parking,16896.0,,,96.0,823346.0,False,5.74,0.12,Multi-usages,16,0.0,1.0,1,2
2016,Multifamily LR (1-4),Low-Rise Multifamily,3,EAST,47.618,-122.32558,1955,1.0,3,28094,0,28094,Multifamily Housing,Multifamily Housing,28094.0,,,,,63.0,924963.875,False,6.45,0.23,Mono-usage,61,0.0,1.0,0,1
2016,Multifamily LR (1-4),Low-Rise Multifamily,3,EAST,47.61827,-122.32359,1927,1.0,4,22795,0,22795,Multifamily Housing,Multifamily Housing,22795.0,,,,,92.0,1083467.125,False,48.16,2.11,Mono-usage,89,0.0,1.0,0,1
2016,Multifamily MR (5-9),Mid-Rise Multifamily,7,LAKE UNION,47.62245,-122.33146,2013,1.0,7,289076,0,289076,"Multifamily Housing, Parking",Multifamily Housing,197688.0,Parking,97744.0,,,98.0,4545148.0,False,35.36,0.12,Multi-usages,3,0.0,1.0,1,2
2016,Multifamily LR (1-4),Low-Rise Multifamily,5,NORTHWEST,47.71539,-122.35509,1987,1.0,3,32962,0,32962,"Multifamily Housing, Parking",Multifamily Housing,26941.0,Parking,6021.0,,,83.0,717197.8125,False,5.0,0.15,Multi-usages,29,0.0,1.0,1,2
2016,Multifamily LR (1-4),Low-Rise Multifamily,5,NORTHWEST,47.71298,-122.35517,1969,1.0,3,21996,0,21996,"Multifamily Housing, Parking",Multifamily Housing,18364.0,Parking,3632.0,,,,586827.5,False,4.09,0.19,Multi-usages,47,0.0,1.0,1,2
2016,NonResidential,K-12 School,5,NORTHWEST,47.71387,-122.3535,1938,1.0,2,23222,0,23222,K-12 School,K-12 School,15006.0,,,,,62.0,1219863.125,False,55.06,2.37,Mono-usage,78,0.0,1.0,0,1
2016,Multifamily LR (1-4),Low-Rise Multifamily,5,NORTHWEST,47.71919,-122.35508,1995,1.0,3,63590,0,63590,"Multifamily Housing, Parking",Multifamily Housing,49133.0,Parking,14457.0,,,70.0,1265657.25,False,8.82,0.14,Multi-usages,21,0.0,1.0,1,2
2016,Multifamily LR (1-4),Low-Rise Multifamily,5,NORTHWEST,47.70455,-122.34681,1986,1.0,3,23346,0,23346,Multifamily Housing,Multifamily Housing,23346.0,,,,,53.0,919048.6875,False,6.41,0.27,Mono-usage,30,0.0,1.0,0,1
2016,NonResidential,Mixed Use Property,3,EAST,47.61426,-122.3253,1924,1.0,2,24476,0,24476,"Fitness Center/Health Club/Gym, Office, Other, Other - Utility, Restaurant, Retail Store",Fitness Center/Health Club/Gym,7501.0,Office,5872.0,Retail Store,5375.0,,2662054.25,False,91.69,3.75,Multi-usages,92,0.0,1.0,1,6
2016,Multifamily MR (5-9),Mid-Rise Multifamily,3,EAST,47.61465,-122.32552,1908,1.0,5,27320,0,27320,Multifamily Housing,Multifamily Housing,27320.0,,,,,60.0,779204.875,True,5.43,0.2,Mono-usage,108,0.0,1.0,0,1
2016,NonResidential,Retail Store,3,EAST,47.61386,-122.32481,1910,0.0,2,24750,0,24750,"Medical Office, Office, Retail Store",Retail Store,19240.0,Office,2050.0,Medical Office,1250.0,,782343.8125,False,28.07,1.13,Multi-usages,106,0.0,1.0,1,3
2016,Multifamily LR (1-4),Low-Rise Multifamily,3,EAST,47.61316,-122.32468,1924,1.0,3,27792,0,27792,Multifamily Housing,Multifamily Housing,27792.0,,,,,94.0,941366.5,False,27.71,1.0,Mono-usage,92,0.0,1.0,0,1
2016,Multifamily MR (5-9),Mid-Rise Multifamily,3,EAST,47.61338,-122.32519,1908,1.0,5,23600,0,23600,Multifamily Housing,Multifamily Housing,23600.0,,,,,96.0,1815371.25,False,80.06,3.39,Mono-usage,108,0.0,1.0,0,1
2016,NonResidential,K-12 School,3,EAST,47.61339,-122.32594,1904,1.0,3,60000,0,60000,K-12 School,K-12 School,48783.0,,,,,52.0,3625407.5,False,121.63,2.03,Mono-usage,112,0.0,1.0,0,1
2016,NonResidential,Other,3,EAST,47.61449,-122.32592,1954,1.0,2,46560,0,46560,Other - Entertainment/Public Assembly,Other - Entertainment/Public Assembly,46560.0,,,,,,690557.6875,False,17.31,0.37,Mono-usage,62,0.0,1.0,0,1
2016,Multifamily LR (1-4),Low-Rise Multifamily,3,EAST,47.6161,-122.32591,1964,1.0,4,35138,0,35138,"Multifamily Housing, Parking",Multifamily Housing,29647.0,Parking,5491.0,,,86.0,682249.625,False,4.76,0.14,Multi-usages,52,0.0,1.0,1,2
2016,Multifamily LR (1-4),Low-Rise Multifamily,3,EAST,47.6176,-122.32592,1916,1.0,3,20340,0,20340,Multifamily Housing,Multifamily Housing,20340.0,,,,,69.0,1335007.875,False,59.18,2.91,Mono-usage,100,0.0,1.0,0,1
2016,Multifamily MR (5-9),Mid-Rise Multifamily,3,EAST,47.61733,-122.32601,1960,1.0,5,46527,0,46527,Multifamily Housing,Multifamily Housing,46527.0,,,,,74.0,2676594.75,False,105.99,2.28,Mono-usage,56,0.0,1.0,0,1
2016,Multifamily LR (1-4),Low-Rise Multifamily,3,EAST,47.61654,-122.32592,1924,1.0,3,46274,0,46274,"Multifamily Housing, Parking",Multifamily Housing,40282.0,Parking,5992.0,,,88.0,2164129.75,False,96.15,2.08,Multi-usages,92,0.0,1.0,1,2
2016,Multifamily LR (1-4),Low-Rise Multifamily,7,MAGNOLIA / QUEEN ANNE,47.63434,-122.3414,1977,1.0,4,31008,0,31008,Multifamily Housing,Multifamily Housing,24282.0,,,,,24.0,1207869.875,False,32.02,1.03,Mono-usage,39,0.0,1.0,0,1
2016,Multifamily MR (5-9),Mid-Rise Multifamily,4,LAKE UNION,47.6401,-122.33003,1968,1.0,5,53862,0,53862,"Multifamily Housing, Parking, Swimming Pool",Multifamily Housing,48786.0,Parking,5076.0,Swimming Pool,0.0,90.0,1435558.125,False,10.01,0.19,Multi-usages,48,0.0,1.0,1,3
2016,NonResidential,Other,7,MAGNOLIA / QUEEN ANNE,47.63303,-122.34268,1980,1.0,3,30408,0,30408,"Bank Branch, Parking",Bank Branch,25000.0,Parking,5408.0,,,61.0,1440554.25,False,10.04,0.33,Multi-usages,36,0.0,1.0,1,2
2016,Multifamily MR (5-9),Mixed Use Property,7,MAGNOLIA / QUEEN ANNE,47.63315,-122.34147,1995,1.0,6,33978,0,33978,"Multifamily Housing, Office, Other, Parking",Multifamily Housing,15418.0,Parking,10980.0,Office,2700.0,,801645.875,False,9.49,0.28,Multi-usages,21,0.0,1.0,1,4
2016,Multifamily MR (5-9),Mid-Rise Multifamily,7,MAGNOLIA / QUEEN ANNE,47.63342,-122.3414,2007,1.0,8,66204,20271,45933,"Multifamily Housing, Parking",Multifamily Housing,57489.0,Parking,20000.0,,,83.0,2217046.0,False,55.63,0.84,Multi-usages,9,0.3061899583106761,0.6938100416893239,1,2
2016,Multifamily MR (5-9),Mid-Rise Multifamily,7,MAGNOLIA / QUEEN ANNE,47.63361,-122.34193,1998,1.0,5,31266,0,31266,"Multifamily Housing, Office, Parking",Multifamily Housing,21930.0,Parking,7373.0,Office,1963.0,,560823.625,False,3.91,0.13,Multi-usages,18,0.0,1.0,1,3
2016,NonResidential,Small- and Mid-Sized Office,7,MAGNOLIA / QUEEN ANNE,47.63439,-122.34078,1920,1.0,3,30109,0,30109,"Office, Parking",Office,28400.0,Parking,7200.0,,,89.0,1465795.75,False,34.03,1.13,Multi-usages,96,0.0,1.0,1,2
2016,Multifamily LR (1-4),Low-Rise Multifamily,4,LAKE UNION,47.65093,-122.34555,1980,1.0,4,27480,0,27480,Multifamily Housing,Multifamily Housing,27480.0,,,,,87.0,594611.875,False,4.15,0.15,Mono-usage,36,0.0,1.0,0,1
2016,SPS-District K-12,K-12 School,1,SOUTHWEST,47.55257,-122.38019,1964,1.0,2,39929,0,39929,K-12 School,K-12 School,39929.0,,,,,82.0,1813718.0,True,47.18,1.18,Mono-usage,52,0.0,1.0,0,1
2016,Multifamily LR (1-4),Low-Rise Multifamily,6,NORTHWEST,47.6864,-122.33985,1947,1.0,3,24920,0,24920,Multifamily Housing,Multifamily Housing,24920.0,,,,,73.0,1466382.25,False,68.89,2.76,Mono-usage,69,0.0,1.0,0,1
2016,NonResidential,Small- and Mid-Sized Office,7,MAGNOLIA / QUEEN ANNE,47.63985,-122.36712,1960,1.0,2,25481,0,25481,Office,Office,25481.0,,,,,92.0,917100.3125,False,38.59,1.51,Mono-usage,56,0.0,1.0,0,1
2016,NonResidential,Senior Care Community,2,SOUTHEAST,47.53515,-122.26556,1967,1.0,1,141297,0,141297,Senior Care Community,Senior Care Community,141297.0,,,,,76.0,19423344.0,False,717.93,5.08,Mono-usage,49,0.0,1.0,0,1
